runId,condition,submission,status,detail,requestSha256
i05-budget-sensitivity__reuse_sb__boundaries__r3,reuse_sb__boundaries,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,941cb39565d90cb9a5a9b786055d528e78b3130be8db2578a79838d608eadc20
i05-budget-sensitivity__reuse_sb__boundaries__r3,reuse_sb__boundaries,2,invalid_changes,ApoMarioHighscore.java is not a supplied or newly created file,503f957480b84c02c2dbd5db8e2303b89761f5e103287366449c91ce6a2fe27a
i05-budget-sensitivity__reuse_b__overview__r3,reuse_b__overview,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,61277196129ea0c15414012ec0db8d7bd30b067b999f3bcac2c504b86f05b317
i05-budget-sensitivity__reuse_b__none__r3,reuse_b__none,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,65ebe8d2a01a93d359bef8d54bdd9388efb0cc064ce08e6900c71403ba6f74b2
i05-budget-sensitivity__reuse_b__none__r3,reuse_b__none,3,invalid_changes,ApoMarioHighscore.java is not a supplied or newly created file,3ede2d362f7282354f8a99a80b7594e8dfb4ea3b7ca1b595d1e6577283ba89df
i05-budget-sensitivity__reuse_b__boundaries__r4,reuse_b__boundaries,1,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,e168e6df8fcb33901b593ea7860b19d799d830d8571c2f7dbd68e756cce9e705
i05-budget-sensitivity__reuse_b__boundaries__r4,reuse_b__boundaries,2,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,5c82303482cde344e17b4517eae8995556e8fb387a92a1ccf1e87ec333d99402
i05-budget-sensitivity__generation_sfb__overview__r4,generation_sfb__overview,1,invalid_changes,ApoMarioLevel.java exists; edit it instead,7757528fc0fb15f85510f89306eb0c944ba5ac27750b3c185c2a684df4a266b5
i05-budget-sensitivity__generation_s__overview__r4,generation_s__overview,1,invalid_changes,Missing required game integration edits: ApoMarioMenu.java,c6a0e4b7d36332eee8cf148a2916f07f5501dbdabd095ccc360e2cfc41c1c07b
i05-budget-sensitivity__generation_s__boundaries__r4,generation_s__boundaries,1,invalid_changes,Missing required game integration edits: ApoMarioMenu.java,1041cd924fb97cfae011a39ff3699ed6407542d97c7ca22ad99dfaf95e5f2189
i05-budget-sensitivity__generation_s__boundaries__r4,generation_s__boundaries,2,invalid_changes,"Missing required game integration edits: ApoMarioLevel.java, ApoMarioPanel.java",e7ead80b7ddc4f21bd59e7b7cfe0702235f0710263c7c68b7100667bb05f8ef0
i05-budget-sensitivity__reuse_b__requirements__r4,reuse_b__requirements,2,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,2c2018f57385edf30937e01c82486ba60e910a84f368eddba9522ebfcfb884f5
i05-budget-sensitivity__generation_sfb__none__r5,generation_sfb__none,1,invalid_changes,ApoMarioMenu.java: old_text matches 2 times; provide one unique exact anchor,b6935a18577ff082282de818534731391bed4dc55369f56ffa7c82bf41e99fa8
i05-budget-sensitivity__reuse_sb__boundaries__r5,reuse_sb__boundaries,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,1fd66c911c1bb25d656d528d8dafc0bb8b9471163042230c2051edd9dad94bd4
i05-budget-sensitivity__reuse_sb__boundaries__r5,reuse_sb__boundaries,2,invalid_changes,ApoMarioHighscore.java is not a supplied or newly created file,a4921815021085a0a3df09613da2ed3432e4655e1950bbb77852b8eb9f20c36d
i05-budget-sensitivity__generation_s__boundaries__r5,generation_s__boundaries,1,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,90b7d1c2ef855d2dc40a6fab3651dd4544146caf9ae57eec43db1dc009a485df
i05-budget-sensitivity__generation_s__boundaries__r5,generation_s__boundaries,2,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,0506a85accaea847eafc78c7926588d33ebadfa95b175b16ec8a78a263d55660
i05-budget-sensitivity__reuse_b__requirements__r5,reuse_b__requirements,1,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,61041b6c219049d8fe25e345def0fda4f38e8dee0c407ea960bfda7936e73358
i05-budget-sensitivity__reuse_b__requirements__r5,reuse_b__requirements,5,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,63a3b64df45e0c1f8261dd292f376412309855108fa6ce52850f0a7226982235
i05-budget-sensitivity__reuse_sb__overview__r5,reuse_sb__overview,1,invalid_changes,ApoMarioMenu.java: old_text matches 0 times; provide one unique exact anchor,d2abfb5739549c0db725f1ee37b82c6d1cf3347eb3c820676b125db40810e72e
i05-budget-sensitivity__generation_sfb__requirements__r5,generation_sfb__requirements,1,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,15781b611049bfb02db56728bdb150af4d9153127678c0e2224d94dcf78f2ea4
i05-budget-sensitivity__generation_sfb__requirements__r5,generation_sfb__requirements,2,invalid_changes,ApoMarioPanel.java: old_text matches 0 times; provide one unique exact anchor,022f7dd5904bb01436081fbb49dbf51c1e34b2026500f9f03591c7c93e30b90e
i05-budget-sensitivity__generation_s__requirements__r5,generation_s__requirements,1,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,48c8dec3d38cb231f7bcca8d7ff2898ee668e2675d4e7594f93402de507719c9
i05-budget-sensitivity__reuse_b__boundaries__r5,reuse_b__boundaries,1,invalid_changes,ApoMarioMenu.java: old_text matches 0 times; provide one unique exact anchor,9416049e145294558b9ff5a74c6be6dc6e2f99b2f6437b6a6e348597f67362b7
i05-budget-sensitivity__generation_s__overview__r5,generation_s__overview,1,invalid_changes,ApoMarioLevel.java exists; edit it instead,bc445fbd31f623d4ae1947fe762fe181976c6e4bfb72da37354c6175dceb692d
