runId,condition,test,category,detail,report,reportSha256,responseSha256
i29-v11__generation_s__agentic__none__r2,generation_s__agentic__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r2/submission-3/evaluation/report.json,8ed925603019e37478136addaf23590bdbe9d7591d5fd0cf8a34fd7fa7057838,a9d83e81a5d61408e3d8bc6312f8895f13661beee3be320e2286a8faf1ab4577
i29-v11__generation_s__agentic__none__r2,generation_s__agentic__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r2/submission-3/evaluation/report.json,8ed925603019e37478136addaf23590bdbe9d7591d5fd0cf8a34fd7fa7057838,a9d83e81a5d61408e3d8bc6312f8895f13661beee3be320e2286a8faf1ab4577
i29-v11__generation_s__agentic__none__r2,generation_s__agentic__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r2/submission-3/evaluation/report.json,8ed925603019e37478136addaf23590bdbe9d7591d5fd0cf8a34fd7fa7057838,a9d83e81a5d61408e3d8bc6312f8895f13661beee3be320e2286a8faf1ab4577
i29-v11__generation_s__agentic__none__r2,generation_s__agentic__none,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r2/submission-3/evaluation/report.json,8ed925603019e37478136addaf23590bdbe9d7591d5fd0cf8a34fd7fa7057838,a9d83e81a5d61408e3d8bc6312f8895f13661beee3be320e2286a8faf1ab4577
i29-v11__generation_s__agentic__static__r2,generation_s__agentic__static,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__static__r2/submission-3/evaluation/report.json,867a1f7593be7027148a2a724f91376546f77283a5d8c3070485c1deac2f94f7,cef8b4e2ff78b3d2733d8bebba3b53ca8abe89eeeae3779c0c81f075cb68cbdf
i29-v11__reuse_sb__agentic__static__r2,reuse_sb__agentic__static,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__static__r2/submission-1/evaluation/report.json,7b59c84908c7bc13e6b17f3dfe49ba79b1c9624ecdac09af9e205ab96a3a6d23,1d02c004dcbe62ad277c6f25636d6a247c454b84a291729e14935bc13a0ba898
i29-v11__reuse_sb__agentic__none__r2,reuse_sb__agentic__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r2/submission-2/evaluation/report.json,5ac72416ec53c38d6c33f5fcd02ab6e1e6c1a3bd9cd0062510a9defd5f92ecf9,895b8110c4b4b4629b8cf0f20c243c32da1ce1d5b811e91bf08780405d77c75e
i29-v11__reuse_sb__agentic__none__r2,reuse_sb__agentic__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r2/submission-2/evaluation/report.json,5ac72416ec53c38d6c33f5fcd02ab6e1e6c1a3bd9cd0062510a9defd5f92ecf9,895b8110c4b4b4629b8cf0f20c243c32da1ce1d5b811e91bf08780405d77c75e
i29-v11__reuse_sb__agentic__none__r2,reuse_sb__agentic__none,rejectsNullName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r2/submission-2/evaluation/report.json,5ac72416ec53c38d6c33f5fcd02ab6e1e6c1a3bd9cd0062510a9defd5f92ecf9,895b8110c4b4b4629b8cf0f20c243c32da1ce1d5b811e91bf08780405d77c75e
i29-v11__reuse_sb__agentic__none__r2,reuse_sb__agentic__none,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r2/submission-2/evaluation/report.json,5ac72416ec53c38d6c33f5fcd02ab6e1e6c1a3bd9cd0062510a9defd5f92ecf9,895b8110c4b4b4629b8cf0f20c243c32da1ce1d5b811e91bf08780405d77c75e
i29-v11__reuse_sb__agentic__none__r2,reuse_sb__agentic__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r2/submission-2/evaluation/report.json,5ac72416ec53c38d6c33f5fcd02ab6e1e6c1a3bd9cd0062510a9defd5f92ecf9,895b8110c4b4b4629b8cf0f20c243c32da1ce1d5b811e91bf08780405d77c75e
i29-v11__reuse_sb__agentic__none__r2,reuse_sb__agentic__none,boundsRetainedEntries,retention_threshold,AssertionError: More than 100 entries retained.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r2/submission-2/evaluation/report.json,5ac72416ec53c38d6c33f5fcd02ab6e1e6c1a3bd9cd0062510a9defd5f92ecf9,895b8110c4b4b4629b8cf0f20c243c32da1ce1d5b811e91bf08780405d77c75e
i29-v11__generation_s__agentic__static-guard__r3,generation_s__agentic__static-guard,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__static-guard__r3/submission-1/evaluation/report.json,57ef4e11818711877dd66295a3bcab6de90ef7de3896c6250adc4b76c82824b3,914120326c0c7abc19b2aa1789d0898bb72a1694036fda3b2fc5a2f81768fde5
i29-v11__reuse_sb__agentic__none__r3,reuse_sb__agentic__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r3/submission-1/evaluation/report.json,c993aebd3880c8200587704cbadb2fad29b7391c041b382893f6299d804eeba2,641ae5c5b090d9358b60a9036010c8b79fa173e8c40bec045cfca03adca740f7
i29-v11__reuse_sb__agentic__none__r3,reuse_sb__agentic__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r3/submission-1/evaluation/report.json,c993aebd3880c8200587704cbadb2fad29b7391c041b382893f6299d804eeba2,641ae5c5b090d9358b60a9036010c8b79fa173e8c40bec045cfca03adca740f7
i29-v11__reuse_sb__agentic__none__r3,reuse_sb__agentic__none,rejectsNullName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r3/submission-1/evaluation/report.json,c993aebd3880c8200587704cbadb2fad29b7391c041b382893f6299d804eeba2,641ae5c5b090d9358b60a9036010c8b79fa173e8c40bec045cfca03adca740f7
i29-v11__reuse_sb__agentic__none__r3,reuse_sb__agentic__none,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r3/submission-1/evaluation/report.json,c993aebd3880c8200587704cbadb2fad29b7391c041b382893f6299d804eeba2,641ae5c5b090d9358b60a9036010c8b79fa173e8c40bec045cfca03adca740f7
i29-v11__reuse_sb__agentic__none__r3,reuse_sb__agentic__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r3/submission-1/evaluation/report.json,c993aebd3880c8200587704cbadb2fad29b7391c041b382893f6299d804eeba2,641ae5c5b090d9358b60a9036010c8b79fa173e8c40bec045cfca03adca740f7
i29-v11__reuse_sb__agentic__none__r3,reuse_sb__agentic__none,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r3/submission-1/evaluation/report.json,c993aebd3880c8200587704cbadb2fad29b7391c041b382893f6299d804eeba2,641ae5c5b090d9358b60a9036010c8b79fa173e8c40bec045cfca03adca740f7
i29-v11__generation_s__agentic__static__r3,generation_s__agentic__static,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__static__r3/submission-2/evaluation/report.json,db6c9db60d8a6cbd6ff7c312724719fa236098f2a941d018bfb8aafc32d85eff,5edfcaae6ea631096cdb59134bb65c13a6eb24fdb39cc006f3342c5be4dce1d4
i29-v11__reuse_sb__agentic__static__r3,reuse_sb__agentic__static,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__static__r3/submission-1/evaluation/report.json,bb4b6edc364b9775b820eef156238e4832f8fd5ac591c022edf0ad91a8a8325a,436828fc72aa66fae9beaa11071b3ae577ae9eab7291db51f427a032afe90a2b
i29-v11__generation_s__agentic__none__r3,generation_s__agentic__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r3/submission-3/evaluation/report.json,a1b23061db09094280df97d11c117b2a83469e279529736e37fd187cf1d3e574,53135576718cc7cdfe1965a16b3ac27dcabe8dce5b463837294aac1de59e4620
i29-v11__generation_s__agentic__none__r3,generation_s__agentic__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r3/submission-3/evaluation/report.json,a1b23061db09094280df97d11c117b2a83469e279529736e37fd187cf1d3e574,53135576718cc7cdfe1965a16b3ac27dcabe8dce5b463837294aac1de59e4620
i29-v11__generation_s__agentic__none__r3,generation_s__agentic__none,rejectsNullName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r3/submission-3/evaluation/report.json,a1b23061db09094280df97d11c117b2a83469e279529736e37fd187cf1d3e574,53135576718cc7cdfe1965a16b3ac27dcabe8dce5b463837294aac1de59e4620
i29-v11__generation_s__agentic__none__r3,generation_s__agentic__none,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r3/submission-3/evaluation/report.json,a1b23061db09094280df97d11c117b2a83469e279529736e37fd187cf1d3e574,53135576718cc7cdfe1965a16b3ac27dcabe8dce5b463837294aac1de59e4620
i29-v11__generation_s__agentic__none__r3,generation_s__agentic__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r3/submission-3/evaluation/report.json,a1b23061db09094280df97d11c117b2a83469e279529736e37fd187cf1d3e574,53135576718cc7cdfe1965a16b3ac27dcabe8dce5b463837294aac1de59e4620
i29-v11__generation_s__agentic__none__r3,generation_s__agentic__none,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r3/submission-3/evaluation/report.json,a1b23061db09094280df97d11c117b2a83469e279529736e37fd187cf1d3e574,53135576718cc7cdfe1965a16b3ac27dcabe8dce5b463837294aac1de59e4620
i29-v11__reuse_sb__agentic__static-guard__r3,reuse_sb__agentic__static-guard,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__static-guard__r3/submission-1/evaluation/report.json,040ce4a45149e64db9a3902d6c19e570b7e84f593a58a377a7e87a3a33455cb6,7ee5dcde8ed56efbe4160228414abd2cc675ec5bdb5f3583e70b2e2c12d1e3af
i29-v11__generation_s__agentic__static__r4,generation_s__agentic__static,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__static__r4/submission-1/evaluation/report.json,e857bafbfb29d6a2a0d242f734959a52c2b868ac70433402b8b911ba7345fee1,4c036d10e72ca5326f0af9da4093341977814741edfb1b2d3a33cea07cd532ee
i29-v11__reuse_sb__agentic__static__r4,reuse_sb__agentic__static,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__static__r4/submission-1/evaluation/report.json,dbee4789f57bd532a87d1e5007a5b03f288128cfa775fa07573e8c148c4f1e95,32c4c8e168e8f3423efa9cc9b819d028de342b9e42bc4cc3694f29724d3423d0
i29-v11__generation_s__agentic__none__r4,generation_s__agentic__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r4/submission-3/evaluation/report.json,9ca07fcf94135d44fc11a2856e39970de029689cad78f33cf6f78306ecb2b6dc,7edc9d1b34b75a35e2aded3619643d853a4b12709151298846795af5d09f249b
i29-v11__generation_s__agentic__none__r4,generation_s__agentic__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r4/submission-3/evaluation/report.json,9ca07fcf94135d44fc11a2856e39970de029689cad78f33cf6f78306ecb2b6dc,7edc9d1b34b75a35e2aded3619643d853a4b12709151298846795af5d09f249b
i29-v11__generation_s__agentic__none__r4,generation_s__agentic__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r4/submission-3/evaluation/report.json,9ca07fcf94135d44fc11a2856e39970de029689cad78f33cf6f78306ecb2b6dc,7edc9d1b34b75a35e2aded3619643d853a4b12709151298846795af5d09f249b
i29-v11__generation_s__agentic__none__r4,generation_s__agentic__none,boundsRetainedEntries,retention_threshold,AssertionError: More than 100 entries retained.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r4/submission-3/evaluation/report.json,9ca07fcf94135d44fc11a2856e39970de029689cad78f33cf6f78306ecb2b6dc,7edc9d1b34b75a35e2aded3619643d853a4b12709151298846795af5d09f249b
i29-v11__generation_s__agentic__none__r4,generation_s__agentic__none,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r4/submission-3/evaluation/report.json,9ca07fcf94135d44fc11a2856e39970de029689cad78f33cf6f78306ecb2b6dc,7edc9d1b34b75a35e2aded3619643d853a4b12709151298846795af5d09f249b
i29-v11__reuse_sb__agentic__static-guard__r4,reuse_sb__agentic__static-guard,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__static-guard__r4/submission-1/evaluation/report.json,8e9e18f20709a18b6a8ff68f835a78bd0ac63efa185771242f2a5669a339eb4f,d275e07c1dd1585fbcd7f2911e0ac11f698f149828b5fa073401e789a9f43527
i29-v11__generation_s__agentic__static-guard__r4,generation_s__agentic__static-guard,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__static-guard__r4/submission-2/evaluation/report.json,377c0d4f6985e5380c3a8e795e02eb4cd0d2a5b6dd3c50cc7cd9f4be7e081846,7fb7046b3eecb0e79e62098e68390e3c2b8e1de6711e22e2d967666a325c3c70
i29-v11__reuse_sb__agentic__none__r4,reuse_sb__agentic__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r4/submission-2/evaluation/report.json,3b33cdfaddce3861bc1725070c7191fdc21141b7caa1ec0609ea2697ec8eb5e8,92f5a014da767aeec464b1299a298d9aa50e5b08455647cfae4b5951e4e7c976
i29-v11__reuse_sb__agentic__none__r4,reuse_sb__agentic__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r4/submission-2/evaluation/report.json,3b33cdfaddce3861bc1725070c7191fdc21141b7caa1ec0609ea2697ec8eb5e8,92f5a014da767aeec464b1299a298d9aa50e5b08455647cfae4b5951e4e7c976
i29-v11__reuse_sb__agentic__none__r4,reuse_sb__agentic__none,rejectsNullName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r4/submission-2/evaluation/report.json,3b33cdfaddce3861bc1725070c7191fdc21141b7caa1ec0609ea2697ec8eb5e8,92f5a014da767aeec464b1299a298d9aa50e5b08455647cfae4b5951e4e7c976
i29-v11__reuse_sb__agentic__none__r4,reuse_sb__agentic__none,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r4/submission-2/evaluation/report.json,3b33cdfaddce3861bc1725070c7191fdc21141b7caa1ec0609ea2697ec8eb5e8,92f5a014da767aeec464b1299a298d9aa50e5b08455647cfae4b5951e4e7c976
i29-v11__reuse_sb__agentic__none__r4,reuse_sb__agentic__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__none__r4/submission-2/evaluation/report.json,3b33cdfaddce3861bc1725070c7191fdc21141b7caa1ec0609ea2697ec8eb5e8,92f5a014da767aeec464b1299a298d9aa50e5b08455647cfae4b5951e4e7c976
i29-v11__generation_s__agentic__static__r5,generation_s__agentic__static,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__static__r5/submission-1/evaluation/report.json,9c06e2099553d3d24d99b586cd8184b6aecdf4014334d39bec2d89baf31609f0,24309ff6b7556a61f6bcea560e9aa9c8d300f5aba76d621028d2509095f6dd8d
i29-v11__reuse_sb__agentic__static__r5,reuse_sb__agentic__static,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__reuse_sb__agentic__static__r5/submission-5/evaluation/report.json,5f1b1c0208c5a2863afb56450e678a84b1680679b795f36b70fe5dbbd81bdd7d,a4fdd8a0675bfd2669de92238cb832832bf24b9822cb2f7c417bf3affa60db98
i29-v11__generation_s__agentic__static-guard__r5,generation_s__agentic__static-guard,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__static-guard__r5/submission-4/evaluation/report.json,8de2899e043ab6e6c03d662e36bb406f8cce47333251758c103f92d7b5b3399f,cfcc4f16dff56eb74909ace024c705071fe85ee5e3457d6c89def1f3dc7ddd78
i29-v11__generation_s__agentic__none__r5,generation_s__agentic__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r5/submission-3/evaluation/report.json,4c650c58b1238d1d6607a2ac35585555dfb15b939a36a79dd69762097f2e2f02,3a7c12f9c967458a2caea43f32fba85cfb0f394fa047e396e011c66a14db7d6b
i29-v11__generation_s__agentic__none__r5,generation_s__agentic__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r5/submission-3/evaluation/report.json,4c650c58b1238d1d6607a2ac35585555dfb15b939a36a79dd69762097f2e2f02,3a7c12f9c967458a2caea43f32fba85cfb0f394fa047e396e011c66a14db7d6b
i29-v11__generation_s__agentic__none__r5,generation_s__agentic__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i29-v11/runs/i29-v11__generation_s__agentic__none__r5/submission-3/evaluation/report.json,4c650c58b1238d1d6607a2ac35585555dfb15b939a36a79dd69762097f2e2f02,3a7c12f9c967458a2caea43f32fba85cfb0f394fa047e396e011c66a14db7d6b
