runId,condition,submission,status,detail,requestSha256
i31-v13__reuse_sb__agentic__none__r4,reuse_sb__agentic__none,1,invalid_changes,"Missing required game integration edits: ApoMarioMenu.java, ApoMarioPanel.java",bfe0687e5bc9fe6ae9967eaada920fac2a5e6d202a2c4958e643d43d9eaf192c
i31-v13__reuse_sb__agentic__static__r4,reuse_sb__agentic__static,2,invalid_changes,Changes must be arrays,01ccad3242053d15caaff0f5370b85afca5319eb7da21a297b5a679b8726d0a4
i31-v13__generation_s__agentic__static-guard__r5,generation_s__agentic__static-guard,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,c7df2374568d6e2c13ae87e81b5ebb21a532549bd190de024e10c74ea5a8c6d4
i31-v13__generation_s__agentic__static-guard__r5,generation_s__agentic__static-guard,3,invalid_changes,Changes must be arrays,e97aa2ad434f5fbc64f031d742ae58165c6276c10d1dd4b015edcd3e56ff5bb2
i31-v13__generation_s__agentic__static-guard__r5,generation_s__agentic__static-guard,4,invalid_changes,Changes must be arrays,9f0f8ee1744f931daec50459849c626b6a50c9460859a2a1a8db3036771bdbff
i31-v13__generation_s__agentic__static-guard__r5,generation_s__agentic__static-guard,5,invalid_changes,ApoMarioHighscore.java: old_text matches 0 times; provide one unique exact anchor,db609b25b4be3133cc2ae7c03cd0c68e37cfcba1d08bb8a3d8cb0c7b8d01a57d
i31-v13__reuse_sb__agentic__static-guard__r5,reuse_sb__agentic__static-guard,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,f48fcb443b506b588b80692927c8d66224d69ad392ac267699e88d9c3866f591
i31-v13__reuse_sb__agentic__static-guard__r5,reuse_sb__agentic__static-guard,3,invalid_changes,Changes must be arrays,7b1bcf7df5a3384da04ae9bdd02022b3c64592b1c58a4f62d925487cb309bb3c
i31-v13__reuse_sb__agentic__static__r5,reuse_sb__agentic__static,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,96402ed4939a04a88f3d84d2d7bf9ef49821ea6c1ac193c468bdfb8886b748f1
i31-v13__reuse_sb__agentic__static__r5,reuse_sb__agentic__static,2,invalid_changes,Changes must be arrays,1e13e68c4f21f0bee10cd383e574e9b0391547a5780cb8bf8710c1bb03996363
i31-v13__generation_s__agentic__none__r5,generation_s__agentic__none,1,invalid_changes,ApoMarioLevel.java exists; edit it instead,2a68df7b4d18ecf7744d348b5d89321d9331790eb2c807098d9ce905d1d1340f
