runId,condition,submission,status,detail,requestSha256
i10-agentic-delivery__reuse_sb__agentic__adaptive__r3,reuse_sb__agentic__adaptive,1,invalid_changes,Missing required game integration edits: ApoMarioMenu.java,58427d82fabf4f589164181caf9b96beb1223ac4e47dbf4e8740da9cf8db1ea8
i10-agentic-delivery__reuse_sb__agentic__none__r3,reuse_sb__agentic__none,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,27d0e20b6a9d1021b2483078d6c008c84bd7ede407e39e2daf3b84c462817c35
i10-agentic-delivery__generation_s__agentic__static__r3,generation_s__agentic__static,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,2ad95be6e6552de9da33b0dbb9edeeae7dd2344ed5b333194be2b7fb922d5610
i10-agentic-delivery__generation_s__agentic__static__r3,generation_s__agentic__static,3,invalid_changes,Changes must be arrays,71b59397678573de0ac5e48b0bbf83aed04b6ca1b2b1a4a2343fe502627b5082
i10-agentic-delivery__reuse_sb__agentic__static__r3,reuse_sb__agentic__static,1,invalid_changes,ApoMarioPanel.java: old_text matches 0 times; provide one unique exact anchor,f01a969da78ff362973e14201e52d56993faad0835b628d9fbae5a9d46fb297c
i10-agentic-delivery__reuse_sb__agentic__static__r3,reuse_sb__agentic__static,3,invalid_changes,Changes must be arrays,f28432ddd0f91a51050b5b3535497b8428572943fb8e398a9af7a816cb35550c
i10-agentic-delivery__generation_s__single_shot__static__r4,generation_s__single_shot__static,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,06fa88a1ea0161361c5691d43e0acb1cb81476aa2e458e2c6b6cfd1e3508fcd1
i10-agentic-delivery__generation_s__single_shot__static__r4,generation_s__single_shot__static,3,invalid_changes,ApoMarioHighscore.java is not a supplied or newly created file,25ce586a8f055286a6b504ea1b705733ecf872f48c4132083f4bd8ef3bede262
i10-agentic-delivery__generation_s__agentic__adaptive__r4,generation_s__agentic__adaptive,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,b1c1340a9c461882fce63521cdb906be0bf0bd22f739b60fe4d0477422dd1454
i10-agentic-delivery__generation_s__agentic__adaptive__r4,generation_s__agentic__adaptive,3,invalid_changes,Changes must be arrays,c79c89c6cad5cc22683fd7af0dd75c962552851f2be2950f34bf51ee60e832c7
i10-agentic-delivery__reuse_sb__single_shot__static__r4,reuse_sb__single_shot__static,1,invalid_changes,ApoMarioMenu.java: old_text matches 0 times; provide one unique exact anchor,be111e8829280835a47131c14b46dfd4b8f65e2cf444d9cd54f4c88984a5d114
i10-agentic-delivery__reuse_sb__agentic__none__r4,reuse_sb__agentic__none,1,invalid_changes,ApoMarioMenu.java: old_text matches 0 times; provide one unique exact anchor,881b6cc3d797357db2c8bdf87b2a258d074ae38e1d0097c61317f9361cbc77bb
i10-agentic-delivery__generation_s__agentic__none__r4,generation_s__agentic__none,1,invalid_changes,"Missing required game integration edits: ApoMarioLevel.java, ApoMarioMenu.java",296cc239babb260cf443c837ef45b1adbc8958ba6eaeab5b07381b66d9172288
i10-agentic-delivery__generation_s__agentic__none__r4,generation_s__agentic__none,3,invalid_changes,Changes must be arrays,e829e4af83ecc8979abe545ca561a63aeea012c7b83b418211c49bfd64363101
i10-agentic-delivery__reuse_sb__agentic__adaptive__r4,reuse_sb__agentic__adaptive,2,invalid_changes,Changes must be arrays,d9c328d62edd2aab1dae8d407f146b751b20f55bd5882a13b3039b75d1528a9c
i10-agentic-delivery__reuse_sb__agentic__adaptive__r4,reuse_sb__agentic__adaptive,3,invalid_changes,ApoMarioLevel.java: old_text matches 0 times; provide one unique exact anchor,a8907353bb9456ee3cfae956a4a0845db02cced3ac2dda92ca0b279524cfdb52
i10-agentic-delivery__generation_s__agentic__static__r4,generation_s__agentic__static,1,invalid_changes,"Missing required game integration edits: ApoMarioLevel.java, ApoMarioMenu.java",e501d51330068b24316cf1f790c1e1d4569b9d8eb1f7af1b390b245112c5bfef
i10-agentic-delivery__generation_s__agentic__static__r4,generation_s__agentic__static,2,invalid_changes,ApoMarioMenu.java: old_text matches 0 times; provide one unique exact anchor,8f52e3e71da40341ad52fd6d7ab4d63b0d30bf8cf95657bbfc549f74336de785
i10-agentic-delivery__generation_s__agentic__static__r4,generation_s__agentic__static,4,invalid_changes,Changes must be arrays,9174529fd441c457b7c57aff408543797530642add5d1a6543736882447afcaa
i10-agentic-delivery__reuse_sb__agentic__static__r4,reuse_sb__agentic__static,2,invalid_changes,Changes must be arrays,c21f1f3fad64812601e2e8a55e671201771d4e2dcdfafe6c170ccf5562cec6f5
i10-agentic-delivery__reuse_sb__agentic__static__r4,reuse_sb__agentic__static,3,invalid_changes,Changes must be arrays,f23805385d294e934f14ade5d7d3a11db0d35cbaeac37a42ec1ec3c1c782cbb5
i10-agentic-delivery__generation_s__single_shot__static__r5,generation_s__single_shot__static,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,63ada5cf6499ccc1176d97369fdfb3f0543cd82eb61a861ec4683f9ed028ce5c
i10-agentic-delivery__generation_s__single_shot__static__r5,generation_s__single_shot__static,3,invalid_changes,ApoMarioHighscore.java is not a supplied or newly created file,f9aafe1d2cba23e0db6341b3d64766cb147168d951d379bbcd4c4f4d54d18bd2
i10-agentic-delivery__reuse_sb__agentic__none__r5,reuse_sb__agentic__none,1,invalid_changes,ApoMarioHighscore.java exists; edit it instead,779d6e00177645ae8ff50aec56711f4005cd6a8b07f1b1dbbcab6657d1c87df2
i10-agentic-delivery__reuse_sb__agentic__none__r5,reuse_sb__agentic__none,3,invalid_changes,Changes must be arrays,b814866850177d5b27ac0cdc98984acd708d508561336b96b9ff771b1c2ec773
i10-agentic-delivery__reuse_sb__agentic__adaptive__r5,reuse_sb__agentic__adaptive,2,invalid_changes,ApoMarioHighscore.java exists; edit it instead,1596db734c6b4eac38f0694fd4e7d21f17811fac66bb9ce581f1df0c973bf37c
i10-agentic-delivery__reuse_sb__agentic__adaptive__r5,reuse_sb__agentic__adaptive,3,invalid_changes,Changes must be arrays,91270cb658c23b12d07bfb331c1336878dbb136ecb5fd8654c2bc5d40feacc95
i10-agentic-delivery__reuse_sb__agentic__adaptive__r5,reuse_sb__agentic__adaptive,4,invalid_changes,Changes must be arrays,6e56e30468857744857d2174a139ead1f93db26eaa3ebd30d9cefc662c5f7421
i10-agentic-delivery__generation_s__agentic__static__r5,generation_s__agentic__static,1,invalid_changes,ApoMarioLevel.java exists; edit it instead,223e56366a5267091f76f7b1fea77a6bf883076938d14264c6572a30f1a097c6
i10-agentic-delivery__generation_s__agentic__static__r5,generation_s__agentic__static,3,invalid_changes,Changes must be arrays,ef1f8f9dbeb71255519936c969065d0ef62298b39446eb963c71da5c93157cbc
i10-agentic-delivery__generation_s__agentic__adaptive__r5,generation_s__agentic__adaptive,1,invalid_changes,"Missing required game integration edits: ApoMarioLevel.java, ApoMarioMenu.java",5c1f9bd23ae23e22ceb653743cd3fa2c05ffb5dcea19505b401e55073c6f5844
i10-agentic-delivery__generation_s__agentic__adaptive__r5,generation_s__agentic__adaptive,3,invalid_changes,Changes must be arrays,d3bd1c6918e0018bddcba344c91eff0779f5a2ae3a891b74413af82e8b3e5b76
i10-agentic-delivery__generation_s__agentic__adaptive__r5,generation_s__agentic__adaptive,4,invalid_changes,Changes must be arrays,72499fbe60850bc8dc79b0fb6a2cc5e1fd4246667de7944206199fa4aab44d9f
i10-agentic-delivery__generation_s__agentic__none__r5,generation_s__agentic__none,2,invalid_changes,Changes must be arrays,9ead761a263f90b21cb6b1052f83991c2558eb0307c3c6110cadeb9d30d71a2a
